action_label,network_generation,network_latency_ms,packet_loss_pct,network_jitter_ms,gateway_latency_ms,gateway_failure_rate_pct,gateway_timeout_rate_pct,bank_latency_ms,bank_failure_rate_pct,bank_timeout_rate_pct,total_latency_ms,transaction_age_ms,retry_count,order_amount_inr,error_code_category,is_timeout_flag,true_network_degradation,true_gateway_degradation,true_bank_degradation
2,4G/LTE,49.52,0.4494,4.44,502.54,0.3789,0.4829,353.05,0.1244,1.4366,905.11,1855.55,0,7443.8,2,1,5.13,63.2,14.64
1,5G,8.79,0.0677,7.41,103.01,0.1765,0.2797,510.14,0.7533,2.0265,621.94,1210.12,0,22318.8,3,1,1.95,22.03,42.57
2,2G/EDGE,389.22,3.4241,37.12,999.75,0.2869,0.4167,266.84,0.1227,1.2869,1655.81,4311.54,1,21893.5,0,1,52.3,71.58,8.05
1,4G/LTE,80.7,0.3123,8.13,88.45,0.153,0.2547,1085.41,1.3789,2.112,1254.56,2717.96,1,42547.43,0,1,7.2,18.35,83.79
3,2G/EDGE,686.35,4.7741,44.11,138.14,0.067,0.1383,285.83,0.158,1.6664,1110.32,5801.53,0,13432.99,0,1,79.87,7.21,15.32
1,4G/LTE,108.7,0.1355,14.38,125.67,0.1748,0.2727,458.96,0.789,2.1933,693.33,2240.11,0,33810.64,3,1,9.57,22.33,43.15
1,5G,19.93,0.0263,4.62,59.67,0.1637,0.2282,714.28,1.3401,2.5701,793.88,6708.42,1,23326.88,3,1,0.91,16.33,71.41
3,4G/LTE,606.61,0.9198,45.78,83.11,0.0504,0.1898,395.51,0.19,1.2183,1085.23,919.61,2,12389.15,1,1,52.53,7.26,14.66
3,5G,586.64,1.9366,47.12,121.41,0.0957,0.1956,290.66,0.2794,1.492,998.71,4299.69,2,15426.55,1,1,57.84,12.07,15.12
2,5G,15.87,0.1759,3.29,647.87,0.3355,0.369,294.49,0.2339,1.1596,958.23,6560.02,0,25800.78,2,1,1.42,58.64,9.51
3,2G/EDGE,1196.25,3.4884,97.42,117.49,0.0969,0.1242,291.96,0.2101,1.4253,1605.7,5646.93,1,35631.37,1,1,90.93,7.55,12.94
3,3G,867.78,3.5956,57.87,98.06,0.1207,0.2798,235.52,0.2927,1.4828,1201.36,5934.59,1,5083.58,0,1,87.41,18.13,12.46
2,2G/EDGE,304.18,3.7954,27.85,234.86,0.4564,0.4113,376.55,0.2389,1.3765,915.59,3301.93,2,11734.18,0,1,46.87,53.86,16.96
3,4G/LTE,466.29,1.7922,70.43,103.45,0.1834,0.1432,339.1,0.2893,1.7971,908.84,5353.68,1,48392.7,1,0,56.56,13.97,22.29
2,5G,21.22,0.0192,6.79,611.38,0.3452,0.3742,230.32,0.2409,1.1564,862.92,6476.23,0,36602.64,2,1,1.56,58.24,6.38
3,3G,400.56,3.5127,73.68,99.02,0.1913,0.2316,239.43,0.2489,1.2372,739.01,6527.78,0,16696.12,1,0,63.46,19.86,8.19
3,Wi-Fi 6/7,482.65,1.1552,20.06,59.33,0.1682,0.1638,343.38,0.18,1.5354,885.36,674.83,2,46794.0,0,0,39.31,12.59,16.63
2,5G,7.57,0.4944,5.49,506.73,0.4876,0.3035,275.97,0.1208,1.3079,790.27,5266.34,0,30811.55,0,0,3.96,59.39,8.79
2,5G,24.56,0.2684,4.12,863.22,0.4774,0.3042,264.23,0.2871,1.5757,1152.01,1131.22,2,34020.63,0,0,2.48,72.13,15.19
2,5G,10.52,0.0674,1.81,212.91,0.2337,0.4872,305.13,0.187,1.3897,528.56,1130.3,1,41719.46,2,1,0.4,42.93,12.66
2,5G,41.29,0.1773,4.16,886.58,0.3114,0.3593,321.82,0.2053,1.3207,1249.69,3094.96,3,39466.93,2,1,2.93,65.38,12.78
3,Wi-Fi 6/7,696.0,1.5912,26.61,77.82,0.1915,0.1272,302.55,0.1451,1.1229,1076.37,5639.74,1,28601.99,1,1,56.34,12.55,7.78
1,4G/LTE,98.9,0.673,4.4,69.67,0.097,0.2192,1035.98,1.3855,2.8695,1204.55,2863.19,0,28609.78,3,1,9.36,11.7,92.8
1,4G/LTE,29.29,0.4086,6.8,93.61,0.1492,0.2407,844.85,1.4113,2.3392,967.75,6966.46,1,19088.11,3,1,4.37,17.42,75.75
1,4G/LTE,105.18,0.2555,9.07,136.6,0.1921,0.2367,903.48,1.1944,1.9099,1145.26,1135.02,2,7128.67,0,0,8.56,21.64,68.37
2,3G,254.1,0.625,16.63,544.69,0.3092,0.4631,207.73,0.2029,1.7363,1006.52,6493.14,0,44389.97,2,1,21.7,58.9,13.27
3,Wi-Fi 6/7,427.17,3.8939,38.69,92.24,0.144,0.2858,277.57,0.1076,1.1443,796.98,2310.42,2,19210.08,1,0,57.8,19.84,6.18
2,4G/LTE,45.14,0.2011,10.74,637.02,0.2432,0.4441,381.75,0.2466,1.0984,1063.91,1633.64,1,36139.08,2,1,5.18,56.77,13.18
3,4G/LTE,296.78,2.4224,45.66,45.85,0.0856,0.1126,258.87,0.1056,1.0309,601.5,3216.65,1,17576.14,0,0,43.29,3.38,3.51
2,3G,281.82,1.8359,13.83,299.97,0.2588,0.3475,359.17,0.2568,1.3955,940.96,7367.19,3,41442.26,2,0,29.8,39.14,16.69
3,3G,685.39,4.5049,76.77,90.11,0.1385,0.1324,253.32,0.2266,1.4481,1028.82,5694.08,0,34976.23,1,1,86.17,9.8,11.65
2,4G/LTE,40.87,0.1108,4.06,644.34,0.4124,0.3698,305.79,0.2871,1.0339,991.0,1116.11,1,38535.5,2,1,2.48,63.69,9.14
3,3G,399.1,3.2513,42.8,46.88,0.1052,0.2166,370.34,0.2895,1.215,816.32,1518.1,0,26778.24,0,0,53.46,11.23,15.13
3,2G/EDGE,791.34,4.3406,60.27,134.11,0.1928,0.1291,308.18,0.1573,1.5371,1233.63,1382.95,1,33867.52,1,1,88.07,14.87,14.49
2,5G,19.95,0.227,6.62,676.74,0.298,0.4029,348.92,0.228,1.0775,1045.61,1836.11,0,11056.63,2,1,2.68,59.34,10.89
1,4G/LTE,21.7,0.2754,9.81,47.9,0.1487,0.2343,776.42,1.0824,2.9439,846.02,3431.02,2,19346.39,0,1,3.98,15.27,75.52
1,Wi-Fi 6/7,24.49,0.2842,1.91,100.99,0.1589,0.1629,793.5,1.1461,2.4921,918.98,3401.04,0,20075.09,0,1,1.97,13.48,70.74
1,3G,210.82,1.283,15.23,122.98,0.1914,0.1931,883.39,1.2344,2.0674,1217.19,7609.26,0,31947.9,0,1,22.7,18.36,70.44
2,5G,56.41,0.0993,7.56,376.69,0.396,0.3282,358.5,0.1501,1.2044,791.6,6047.19,3,45380.13,2,0,4.33,49.96,11.89
2,5G,5.3,0.3959,7.61,492.05,0.4205,0.4884,377.08,0.13,1.5009,874.43,2574.34,1,45335.86,2,1,3.98,65.93,16.9
3,Wi-Fi 6/7,401.33,4.7676,37.87,117.37,0.1733,0.2368,351.77,0.1291,1.0906,870.47,2923.43,2,11266.19,1,0,61.29,19.67,9.47
3,3G,892.84,2.3799,53.55,94.26,0.0988,0.1525,372.16,0.1661,1.3488,1359.26,3696.37,2,11019.94,1,1,79.01,8.57,15.02
1,5G,33.02,0.2774,3.52,48.15,0.079,0.2901,518.77,0.7301,2.6606,599.94,4217.04,0,37250.3,3,1,2.86,14.12,52.1
3,Wi-Fi 6/7,632.04,2.8284,27.88,122.9,0.1561,0.2025,299.54,0.2382,1.5313,1054.48,6072.46,2,11845.29,0,1,60.37,16.59,15.41
3,4G/LTE,722.63,1.1976,37.82,78.61,0.1797,0.268,258.68,0.2013,1.4368,1059.92,2949.22,3,25222.54,1,1,58.75,20.59,11.29
2,4G/LTE,56.66,0.8935,14.12,422.74,0.2421,0.4456,355.4,0.1717,1.0048,834.8,3665.59,3,33884.11,2,1,10.98,48.76,9.12
1,4G/LTE,102.83,0.4918,6.55,117.49,0.1782,0.1841,736.83,0.736,1.835,957.15,2635.68,2,44809.32,3,0,9.12,16.71,50.72
3,2G/EDGE,866.75,2.3217,52.7,66.68,0.1677,0.2161,318.3,0.198,1.484,1251.73,6899.4,0,18971.21,1,1,78.22,16.1,14.92
3,4G/LTE,703.18,2.243,67.46,101.77,0.0634,0.1913,279.44,0.2867,1.2378,1084.39,5867.56,0,9358.31,1,1,72.35,8.92,10.87
2,Wi-Fi 6/7,35.68,0.2724,1.24,1085.99,0.4788,0.4013,280.76,0.2167,1.2375,1402.43,4450.57,2,42680.15,2,1,2.56,86.64,9.68
2,5G,20.91,0.2569,1.18,863.76,0.3041,0.4873,259.82,0.1179,1.6823,1144.49,4469.05,1,37854.87,0,1,1.59,72.04,13.55
1,5G,17.17,0.251,7.35,115.98,0.0503,0.1919,604.73,1.4143,2.5853,737.88,4078.04,2,15017.8,3,1,3.03,8.61,67.49
2,2G/EDGE,532.19,2.3678,39.33,403.0,0.4856,0.3979,364.52,0.2589,1.2608,1299.71,5712.25,1,24550.44,0,1,55.0,61.27,14.98
2,3G,203.81,1.1211,20.25,332.5,0.4766,0.4843,360.73,0.1316,1.118,897.04,5901.46,3,44707.02,2,1,22.75,63.43,10.37
2,5G,43.62,0.086,7.74,873.79,0.3316,0.4081,256.55,0.1894,1.3489,1173.96,6357.63,1,27608.18,2,1,3.55,69.3,9.66
3,4G/LTE,841.98,1.5091,52.52,106.19,0.0869,0.1123,215.01,0.2476,1.2921,1163.18,2738.19,2,4715.25,1,1,71.84,5.71,7.77
3,4G/LTE,702.74,3.7637,73.21,52.73,0.1313,0.2643,313.99,0.2629,1.1337,1069.46,4601.76,1,27815.46,0,1,82.74,16.17,10.61
1,4G/LTE,85.65,0.8343,6.85,119.89,0.1517,0.1697,944.16,1.0965,2.3433,1149.7,2569.22,0,43995.14,3,1,10.25,14.13,75.15
2,2G/EDGE,712.73,3.7902,25.15,703.2,0.2468,0.4836,303.43,0.2058,1.4608,1719.36,1862.74,3,8811.48,2,1,70.1,61.96,13.97
2,4G/LTE,54.56,0.6003,4.94,219.03,0.3693,0.3125,362.2,0.2639,1.3458,635.79,6001.92,0,42987.09,2,0,6.47,41.28,16.22
1,4G/LTE,115.13,0.3927,13.53,52.03,0.1426,0.2201,555.8,0.8758,2.94,722.96,584.61,1,26451.5,0,1,11.25,14.13,60.74
2,Wi-Fi 6/7,14.08,0.1132,4.3,514.51,0.3999,0.3318,282.26,0.2377,1.3679,810.85,3429.13,0,5109.05,0,0,1.34,55.61,12.09
1,2G/EDGE,520.99,3.6547,33.88,72.32,0.1907,0.1153,501.58,1.047,2.2308,1094.89,6435.15,2,20091.44,3,1,60.51,11.55,50.45
1,4G/LTE,58.37,0.9812,8.48,126.09,0.1832,0.1316,536.05,1.3998,2.1509,720.51,2794.72,0,21753.44,3,1,10.0,14.08,57.28
1,4G/LTE,30.76,0.971,5.1,103.31,0.0624,0.2377,704.01,0.9263,2.4394,838.08,1858.48,2,1805.19,0,1,7.34,11.81,61.55
1,5G,54.57,0.3172,3.33,82.72,0.1955,0.2762,1026.15,1.4209,2.6196,1163.44,7166.6,0,48262.59,3,1,4.32,22.31,89.19
2,2G/EDGE,369.86,2.9697,18.75,269.66,0.2229,0.4379,384.63,0.1351,1.6914,1024.15,5510.51,1,3158.36,2,1,43.18,41.26,20.23
3,Wi-Fi 6/7,622.74,4.8656,72.74,117.47,0.1044,0.1605,249.66,0.1931,1.5344,989.87,5628.06,0,17514.65,0,1,84.65,10.31,12.16
3,3G,545.44,4.538,42.68,43.86,0.1479,0.2369,267.29,0.1002,1.4573,856.59,1988.36,1,34892.51,1,1,69.76,15.23,10.23
1,2G/EDGE,788.88,2.0776,29.51,47.4,0.0762,0.2779,1166.09,0.9975,2.1586,2002.37,7989.31,1,39767.28,3,1,65.55,13.14,78.41
3,Wi-Fi 6/7,364.26,3.1956,54.52,79.04,0.0601,0.266,367.56,0.1204,1.4705,810.86,1014.8,2,17747.48,1,0,54.43,12.51,15.8
3,5G,199.24,1.6455,41.02,78.17,0.0529,0.1535,374.3,0.1756,1.4503,651.71,7797.14,0,35368.13,1,0,31.57,4.97,16.82
1,4G/LTE,105.44,0.7615,6.27,51.75,0.0878,0.2842,850.97,0.9928,2.7685,1008.16,1198.96,0,26866.11,3,1,10.81,14.47,75.02
2,4G/LTE,61.39,0.6674,4.35,319.87,0.4135,0.3222,348.01,0.2581,1.4677,729.27,2118.94,2,5384.47,2,0,7.11,48.62,17.24
3,3G,778.42,2.5267,86.21,120.85,0.0872,0.1144,393.22,0.1071,1.5412,1292.49,2184.52,3,21085.08,1,1,79.77,6.41,17.91
1,2G/EDGE,605.47,2.6666,35.62,90.46,0.1875,0.2256,990.59,1.2401,2.0043,1686.52,7434.05,0,23153.62,0,1,60.04,18.91,74.95
1,5G,12.82,0.2613,4.67,138.35,0.1987,0.2598,682.83,1.3639,2.6959,834.0,1367.81,1,26890.72,3,1,2.33,23.59,72.15
2,4G/LTE,86.55,0.4259,5.87,665.02,0.2369,0.3795,350.36,0.2472,1.6175,1101.93,3140.64,2,8705.89,2,1,7.58,53.37,19.41
3,5G,369.99,2.0755,58.41,69.98,0.0819,0.2459,212.95,0.1423,1.6788,652.92,4482.95,2,40630.25,1,0,49.16,12.37,11.58
3,5G,465.79,3.615,40.61,80.32,0.1801,0.1722,398.54,0.168,1.6005,944.65,752.26,2,41624.19,1,0,58.94,14.7,20.15
1,4G/LTE,26.33,0.1751,13.3,103.38,0.088,0.2111,666.26,1.3915,2.1712,795.97,424.16,1,17617.91,3,1,4.65,11.85,63.94
3,5G,750.82,3.8939,35.81,110.07,0.134,0.1553,373.21,0.2559,1.1027,1234.1,6216.27,0,49590.34,1,1,76.01,11.68,12.98
3,Wi-Fi 6/7,252.77,3.1387,54.11,52.45,0.1904,0.2516,366.53,0.2136,1.195,671.75,3896.92,0,9235.76,0,0,47.41,19.3,13.28
1,5G,41.33,0.1039,3.72,71.28,0.0642,0.217,915.0,0.7323,1.9671,1027.61,7885.87,2,17043.45,3,0,2.37,9.43,61.55
3,3G,844.84,3.8314,53.85,115.57,0.1396,0.1847,355.46,0.1673,1.0205,1315.87,2605.59,1,44664.62,1,1,86.32,14.1,9.28
2,4G/LTE,116.27,0.3087,11.1,1059.22,0.3992,0.4299,269.12,0.2541,1.0238,1444.61,547.47,0,4859.97,2,1,10.12,82.12,6.56
2,Wi-Fi 6/7,40.63,0.3465,3.43,1044.78,0.4589,0.4432,234.97,0.2613,1.4914,1320.38,7525.35,1,37238.08,2,1,3.7,86.39,12.0
2,5G,10.93,0.0888,5.67,571.19,0.217,0.3673,275.35,0.1255,1.0965,857.47,2089.5,1,27437.65,2,1,1.58,47.76,5.67
2,5G,48.34,0.4282,3.21,525.61,0.2527,0.3893,361.31,0.1614,1.236,935.26,1979.53,1,12204.68,2,1,4.58,49.8,12.7
3,4G/LTE,248.51,3.9246,41.51,106.09,0.0631,0.2157,237.24,0.1243,1.3882,591.84,3093.65,1,41394.16,1,0,48.28,10.58,8.12
1,4G/LTE,113.29,0.7338,3.93,62.42,0.151,0.2789,769.44,1.1369,2.9494,945.15,6845.92,1,27740.48,3,1,10.44,18.76,76.23
2,5G,47.58,0.363,7.39,752.18,0.3535,0.3718,249.59,0.1928,1.1913,1049.35,6815.12,1,18215.3,0,1,5.34,63.93,7.01
2,5G,42.09,0.4909,6.06,1019.73,0.2831,0.3393,324.09,0.2831,1.1129,1385.91,7748.86,0,30395.61,0,0,5.4,67.24,11.17
3,5G,485.43,3.2539,40.72,81.06,0.1018,0.129,327.44,0.2539,1.1025,893.93,3556.47,2,4599.19,1,0,57.96,6.81,10.66
2,4G/LTE,85.66,0.1887,8.81,630.11,0.4502,0.4381,336.66,0.2097,1.6899,1052.43,6936.52,1,31085.31,0,1,6.94,69.94,19.14
2,5G,26.0,0.3076,5.01,560.5,0.3267,0.3381,348.75,0.2937,1.1221,935.25,6883.66,0,22090.98,2,0,3.06,52.85,12.73
1,4G/LTE,65.17,0.2093,8.35,74.27,0.1791,0.259,928.23,1.4573,2.2795,1067.67,3218.96,1,4084.28,3,1,5.73,19.83,79.84
2,2G/EDGE,629.17,2.9685,23.36,783.58,0.2712,0.4797,228.35,0.2202,1.494,1641.1,4994.8,1,45511.11,0,1,59.75,66.36,10.97
2,4G/LTE,104.29,0.153,3.6,380.04,0.3549,0.4535,336.78,0.1877,1.0828,821.11,4351.77,2,21963.07,2,1,6.33,55.17,9.65
1,4G/LTE,67.39,0.6405,13.06,88.34,0.0985,0.1976,732.06,1.1503,2.1528,887.79,1381.02,1,2464.73,3,1,9.79,11.15,62.65
3,4G/LTE,624.26,2.4974,49.05,101.98,0.0758,0.1344,242.68,0.1538,1.2955,968.92,3065.18,1,7900.01,1,1,63.97,6.19,7.53
1,Wi-Fi 6/7,37.96,0.1576,2.64,87.98,0.1801,0.1504,555.97,1.4288,2.1669,681.91,1318.68,3,37504.32,3,1,2.18,13.62,59.03
1,3G,173.43,0.3302,8.57,88.3,0.0947,0.269,734.21,1.0978,1.8485,995.94,7986.93,0,6063.13,3,0,12.88,15.35,57.26
2,3G,245.85,0.6857,13.41,306.3,0.3177,0.3685,372.18,0.1606,1.3322,924.33,4911.8,3,33747.32,2,1,20.66,44.61,14.67
3,5G,149.12,1.9686,38.77,83.96,0.0893,0.2474,264.52,0.1106,1.0345,497.6,623.43,0,16869.61,1,0,29.91,13.48,3.93
2,5G,15.99,0.2234,7.45,626.04,0.4329,0.3604,370.93,0.1659,1.6356,1012.96,7360.25,0,35963.78,2,1,2.9,63.78,19.26
3,Wi-Fi 6/7,554.05,3.6792,30.89,41.31,0.1251,0.1294,205.62,0.1919,1.5433,800.98,543.43,0,21502.11,1,1,61.74,6.89,10.07
1,5G,13.55,0.0624,2.08,46.19,0.0877,0.1542,747.75,1.1928,2.0772,807.49,7067.36,1,3080.13,0,1,0.4,6.13,63.06
2,Wi-Fi 6/7,37.55,0.0945,3.38,322.58,0.4439,0.4657,207.58,0.1337,1.7588,567.71,394.25,0,36784.86,2,1,1.99,59.71,12.36
3,2G/EDGE,617.83,3.9349,64.05,133.82,0.1381,0.2311,329.84,0.1606,1.7046,1081.49,7809.86,3,29376.02,1,1,76.5,17.59,18.14
3,4G/LTE,613.93,3.3089,47.26,72.0,0.0539,0.2315,380.13,0.1635,1.1213,1066.06,4576.52,2,34046.14,1,1,67.72,9.68,11.96
1,2G/EDGE,844.15,1.8614,15.71,139.36,0.0967,0.2754,661.54,1.1023,2.1092,1645.05,769.28,0,44660.79,3,1,63.56,17.8,57.61
3,4G/LTE,510.59,3.932,30.0,133.89,0.0601,0.2049,380.55,0.1512,1.5574,1025.03,4000.0,1,26996.85,0,1,60.45,10.75,18.3
3,2G/EDGE,1365.84,7.7015,80.74,133.11,0.1659,0.2954,351.67,0.1297,1.0795,1850.62,1358.54,1,33054.01,0,1,100.0,23.43,9.31
1,Wi-Fi 6/7,13.33,0.3581,5.85,127.78,0.1516,0.2487,675.48,0.928,2.6774,816.59,4803.61,1,38750.57,3,1,3.25,19.36,63.72
2,5G,7.54,0.1839,1.68,677.78,0.2734,0.4302,240.42,0.1757,1.7616,925.74,7334.24,0,31057.38,2,1,1.1,59.45,14.8
2,4G/LTE,103.31,0.4734,11.47,867.72,0.2276,0.4273,274.99,0.127,1.73,1246.02,3818.81,1,31146.07,2,1,10.45,63.34,15.18
2,5G,37.78,0.1339,4.3,779.57,0.2831,0.384,366.41,0.1089,1.0182,1183.76,5570.21,0,43191.74,0,1,2.51,61.02,8.75
3,5G,202.31,4.033,22.34,108.35,0.1687,0.1556,281.4,0.1168,1.2876,592.06,530.04,0,46384.72,1,0,40.73,13.95,8.68
2,4G/LTE,108.53,0.947,12.22,682.54,0.217,0.3061,367.6,0.2081,1.0131,1158.67,5558.62,3,42212.97,2,0,13.81,48.11,10.51
1,4G/LTE,113.43,0.4192,14.53,137.14,0.0782,0.2662,463.96,0.8252,2.5587,714.53,6390.27,0,48432.8,3,1,11.59,15.91,49.53
2,5G,17.97,0.3834,7.35,751.85,0.3144,0.4573,362.97,0.102,1.2019,1132.79,6278.95,0,5461.63,0,1,3.83,66.65,11.21
1,4G/LTE,57.3,0.4406,11.52,64.56,0.0528,0.1979,483.92,1.1079,2.0817,605.78,1634.35,0,22405.81,3,1,7.56,7.23,48.42
2,4G/LTE,57.01,0.2411,8.13,726.37,0.4846,0.3395,327.99,0.1176,1.5384,1111.37,6326.15,1,6174.96,2,0,5.38,69.68,14.79
3,4G/LTE,384.08,1.8898,31.08,139.22,0.1721,0.2535,358.25,0.227,1.7975,881.55,7336.12,1,26359.88,1,0,41.06,21.45,22.14
1,3G,219.95,1.5666,15.96,100.03,0.0734,0.1634,701.8,0.8552,2.5138,1021.78,3914.73,0,41926.45,3,1,25.15,7.77,61.28
3,5G,208.82,3.4846,30.71,120.59,0.1234,0.1161,319.6,0.1026,1.2351,649.01,7850.13,0,33852.12,0,0,40.22,8.92,9.55
2,4G/LTE,64.54,0.298,13.99,859.54,0.3231,0.4837,265.79,0.25,1.7413,1189.87,7592.52,2,30848.75,0,1,7.83,72.92,17.09
1,5G,50.24,0.3518,1.54,98.52,0.1732,0.1779,883.69,0.7391,2.5163,1032.45,4938.23,1,31587.2,3,1,3.89,15.28,68.34
2,4G/LTE,77.93,0.2116,5.57,1220.28,0.4949,0.3914,390.06,0.1731,1.4861,1688.27,7336.16,1,20922.08,2,1,5.7,92.13,18.1
1,3G,293.85,1.1771,20.89,72.73,0.1299,0.1014,774.47,1.0247,2.7455,1141.05,5198.13,0,43081.93,3,1,28.57,6.64,71.42
3,4G/LTE,710.47,2.2047,32.31,68.69,0.1425,0.2726,254.31,0.1156,1.3462,1033.47,3644.39,0,34674.98,1,1,62.5,18.03,8.19
3,3G,818.44,2.9201,47.65,82.06,0.1262,0.2096,343.17,0.1249,1.7947,1243.67,7844.47,1,34195.41,0,1,77.53,13.51,19.52
1,4G/LTE,114.29,0.7354,4.06,124.63,0.1598,0.2222,650.02,1.1096,2.4586,888.94,4651.07,3,45117.17,3,1,10.55,18.13,62.41
2,4G/LTE,26.88,0.7958,8.91,973.16,0.4315,0.4534,345.86,0.2516,1.5421,1345.9,4592.4,1,35079.73,2,1,7.15,82.51,18.13
2,Wi-Fi 6/7,36.15,0.0697,3.49,265.13,0.2036,0.4786,207.71,0.1665,1.7392,508.99,5290.82,1,15916.27,2,1,1.79,42.34,12.66
3,2G/EDGE,844.64,2.2617,71.0,87.39,0.082,0.1126,288.83,0.2058,1.4746,1220.86,3182.05,0,16511.25,0,1,81.79,4.7,13.45
2,4G/LTE,51.87,0.0694,10.19,522.81,0.4261,0.471,266.87,0.1004,1.244,841.55,5063.33,0,1850.51,0,1,4.63,66.37,7.01
1,4G/LTE,106.39,0.7924,14.17,64.58,0.1365,0.1549,780.2,0.9714,2.1872,951.17,6856.43,1,42665.99,3,1,13.31,10.12,62.38
2,5G,48.58,0.1526,2.69,850.44,0.3844,0.3976,344.14,0.1523,1.7135,1243.16,2822.46,1,13556.95,2,1,2.79,71.28,18.84
3,4G/LTE,359.47,2.2507,27.57,41.52,0.0796,0.1545,357.97,0.2503,1.581,758.96,3452.46,0,40934.48,1,0,40.78,5.44,19.3
1,4G/LTE,40.73,0.4089,6.8,107.73,0.0934,0.2154,584.76,1.4496,2.2527,733.22,2264.17,0,2973.9,3,1,5.04,12.65,62.13
1,Wi-Fi 6/7,41.79,0.2446,4.77,83.33,0.1321,0.1124,562.68,0.8355,2.755,687.8,2474.51,1,29792.72,0,1,3.54,7.87,57.59
1,4G/LTE,39.95,0.8822,11.46,42.54,0.0514,0.1582,803.19,1.4536,2.9424,885.68,343.7,1,25681.42,3,1,9.17,3.83,83.47
3,4G/LTE,331.68,2.7286,47.49,73.0,0.1565,0.2527,251.8,0.298,1.3821,656.48,973.69,2,29078.03,1,0,47.7,17.88,11.86
1,5G,6.23,0.0709,6.97,123.38,0.1083,0.2169,1116.31,0.8677,2.6763,1245.92,7183.33,0,33134.31,0,1,1.85,14.32,83.85
3,5G,732.81,3.1141,62.88,133.4,0.0798,0.1932,266.01,0.1282,1.2113,1132.22,4303.6,1,16479.97,1,1,78.01,11.31,6.97
1,5G,36.43,0.4932,5.13,45.54,0.0576,0.2766,884.68,1.0917,2.9606,966.65,7875.56,2,45482.1,3,1,4.82,11.75,81.35
1,3G,112.7,1.8282,15.27,131.6,0.1726,0.2676,715.04,1.0343,2.4109,959.34,7781.24,0,8982.62,0,1,20.21,22.08,63.6
2,4G/LTE,81.9,0.1871,7.36,425.05,0.4424,0.3948,276.0,0.263,1.391,782.95,2752.23,3,46186.77,2,1,6.3,59.02,12.58
3,5G,450.59,4.9461,61.32,63.16,0.1013,0.1296,231.24,0.2109,1.2222,744.99,3115.18,0,5978.63,1,0,71.95,6.14,6.88
3,Wi-Fi 6/7,555.34,2.7799,34.58,134.37,0.0723,0.2891,310.17,0.1289,1.3494,999.88,1008.85,3,11690.11,1,1,57.48,16.84,11.27
3,5G,198.99,3.7125,28.25,51.03,0.1016,0.2511,249.99,0.2839,1.3398,500.01,1768.87,0,20848.2,1,0,40.3,13.3,10.88
2,4G/LTE,29.43,0.4278,7.35,448.2,0.4667,0.4853,257.04,0.2388,1.6805,734.67,6117.69,3,8152.6,2,1,4.65,67.17,15.54
1,5G,8.56,0.3144,2.65,95.75,0.1935,0.2758,576.81,1.126,1.9371,681.12,310.27,0,11035.72,3,0,2.07,22.64,51.22
3,4G/LTE,373.71,3.9781,57.12,108.55,0.1914,0.1491,383.94,0.2407,1.1671,866.2,3691.23,0,13383.22,1,0,60.42,15.07,14.22
2,Wi-Fi 6/7,37.79,0.3578,3.38,742.53,0.4925,0.3732,360.37,0.201,1.371,1140.69,6062.64,2,21572.33,0,1,3.59,72.92,15.39
3,4G/LTE,184.89,3.3037,42.14,90.08,0.0867,0.1516,265.58,0.115,1.5469,540.55,7453.75,0,41067.81,0,0,40.99,7.55,11.75
1,5G,38.89,0.2424,3.74,131.55,0.0688,0.1837,721.5,1.1151,1.9679,891.94,2166.62,0,3288.47,3,0,3.06,9.92,58.72
2,5G,31.06,0.2047,7.5,601.34,0.3957,0.3791,212.84,0.2366,1.619,845.24,3447.51,0,46294.11,2,1,3.45,61.54,12.37
3,3G,610.99,3.4701,63.02,136.99,0.052,0.2301,208.16,0.1844,1.6795,956.14,6843.19,1,45282.59,1,1,73.02,11.9,12.11
3,Wi-Fi 6/7,437.15,1.9686,30.85,49.05,0.1486,0.2757,276.19,0.2062,1.2071,762.39,5300.93,3,42568.22,1,0,44.59,17.89,8.81
3,5G,439.79,2.7573,40.36,112.73,0.1061,0.1246,200.88,0.18,1.6444,753.4,1436.33,0,33178.43,1,0,52.2,8.0,11.14
3,4G/LTE,308.4,3.8205,66.28,118.07,0.1286,0.2777,317.97,0.1591,1.7495,744.44,1328.66,0,33002.35,1,0,58.25,19.27,18.2
2,3G,221.94,0.4785,15.63,685.51,0.418,0.3385,388.17,0.1002,1.0014,1295.62,2929.43,1,11110.79,2,0,18.64,63.65,9.43
3,4G/LTE,560.94,3.48,60.61,100.46,0.1377,0.2261,394.68,0.1652,1.6694,1056.08,5359.24,1,31613.42,0,1,69.45,16.0,20.94
3,2G/EDGE,736.18,2.9033,55.96,57.5,0.198,0.1696,237.5,0.1446,1.5216,1031.18,437.89,0,16355.11,1,1,74.97,14.87,10.5
1,Wi-Fi 6/7,5.87,0.3865,1.75,121.94,0.0914,0.1701,662.8,1.2259,1.8188,790.61,1067.39,1,40749.07,0,0,2.32,10.21,55.53
2,5G,28.25,0.3303,7.22,750.36,0.2508,0.487,293.96,0.1921,1.4318,1072.57,6342.14,1,47745.77,2,1,3.96,64.21,12.82
2,4G/LTE,20.5,0.9524,5.7,556.39,0.4801,0.471,297.72,0.2091,1.3269,874.61,7914.67,0,47488.56,2,1,6.8,71.23,11.74
