network_latency_ms,packet_loss_pct,network_jitter_ms,gateway_latency_ms,gateway_failure_rate_pct,gateway_timeout_rate_pct,bank_latency_ms,bank_failure_rate_pct,bank_timeout_rate_pct,error_code_category,is_timeout_flag,true_network_degradation,true_gateway_degradation,true_bank_degradation
81.04,0.9422,11.06,47.47,0.1191,0.2782,989.92,0.7626,2.9201,3,1,11.83,16.02,80.13
25.82,0.3105,7.17,716.42,0.4706,0.3979,266.94,0.2455,1.1068,2,1,3.68,72.02,7.55
35.77,0.0961,5.72,340.59,0.2793,0.3051,328.55,0.2225,1.4028,2,0,2.57,39.38,14.66
21.3,0.1744,5.9,881.68,0.218,0.4552,289.26,0.2226,1.3868,2,1,2.24,64.96,12.45
215.6,1.0495,11.57,265.92,0.4216,0.4984,395.66,0.1622,1.7689,2,1,20.54,58.15,22.43
29.35,0.2933,4.28,54.19,0.1612,0.2066,633.2,1.0424,2.5469,3,1,2.96,14.61,61.69
20.96,0.1599,14.53,612.64,0.417,0.4102,207.09,0.2607,1.7453,2,1,4.6,65.33,14.4
498.48,3.4408,56.7,58.19,0.1036,0.1828,211.06,0.2259,1.1688,1,0,64.42,9.43,5.33
41.68,0.2651,5.0,310.32,0.2964,0.4504,322.2,0.2411,1.0843,0,1,3.72,48.46,9.89
19.31,0.3399,2.69,638.68,0.233,0.4749,314.24,0.2716,1.3097,0,1,2.24,58.08,13.42
95.28,0.2791,7.78,782.65,0.2085,0.3821,268.86,0.1054,1.2843,2,1,7.75,56.05,7.8
265.89,2.5379,68.87,132.31,0.1904,0.137,220.39,0.2863,1.0531,1,0,48.8,15.13,5.14
439.44,3.1992,40.98,99.35,0.1918,0.1775,203.46,0.1167,1.729,1,0,55.01,16.52,11.41
626.74,2.4413,21.33,68.6,0.1837,0.1163,254.83,0.201,1.7861,0,1,55.86,11.0,16.34
323.6,2.2008,26.14,106.3,0.0516,0.1585,353.41,0.1938,1.3303,1,0,37.96,6.25,14.3
8.84,0.3311,5.74,89.14,0.1531,0.2846,883.41,1.1226,2.1165,3,1,3.06,20.25,69.18
1077.03,3.4567,75.29,72.43,0.1174,0.2498,278.24,0.157,1.0249,1,1,90.74,15.07,5.3
32.9,0.1282,6.57,48.42,0.1287,0.1418,687.64,1.2655,2.6937,3,1,2.83,8.17,70.6
135.02,2.0907,45.39,122.07,0.1922,0.2646,242.26,0.2047,1.4695,0,0,31.71,22.85,11.03
108.41,0.4876,4.52,61.3,0.131,0.1677,1099.89,0.7815,2.6023,3,1,8.85,10.43,81.2
21.01,0.2714,1.33,1030.91,0.447,0.3765,295.52,0.2748,1.066,2,1,1.69,80.91,8.89
29.55,0.2128,1.68,579.62,0.3684,0.3515,265.15,0.2594,1.6954,2,1,1.84,57.18,16.53
448.27,2.2503,41.52,108.32,0.1485,0.226,343.77,0.1212,1.2307,1,0,49.99,17.0,11.03
21.11,0.2542,1.79,60.62,0.1988,0.2506,611.38,1.1025,2.3936,0,1,1.59,20.11,59.37
263.18,2.8841,45.05,60.71,0.1038,0.1027,231.9,0.2814,1.5083,1,0,43.91,4.53,12.46
187.52,0.8735,16.53,996.73,0.3065,0.3897,328.35,0.144,1.5614,2,1,19.25,71.08,15.62
280.93,0.3506,15.48,138.03,0.149,0.1711,574.43,1.2451,2.8562,0,1,21.3,14.72,67.01
864.47,3.0245,72.42,61.25,0.097,0.1764,339.81,0.2649,1.3136,1,1,87.82,8.71,14.64
76.37,0.7401,8.78,92.56,0.0708,0.2829,591.62,1.1297,2.5551,3,1,9.69,14.79,61.3
87.51,0.8687,12.0,1042.95,0.2763,0.4309,387.04,0.1748,1.761,2,1,12.04,73.38,22.1
58.47,0.3035,2.69,72.77,0.098,0.1653,749.4,0.8193,1.8266,3,0,4.28,8.51,52.71
33.69,0.0647,6.57,96.44,0.1694,0.131,1101.53,1.4075,2.8372,3,1,2.5,12.01,95.91
353.85,1.9915,46.65,133.77,0.1011,0.2343,364.62,0.293,1.6436,0,0,44.34,15.32,21.33
114.0,0.6474,6.5,61.57,0.1575,0.2416,874.78,0.9881,2.9249,3,1,10.7,16.83,78.47
109.26,0.0784,5.26,597.41,0.3857,0.4238,311.49,0.2984,1.6882,0,1,6.65,63.52,19.44
438.64,4.3873,27.21,102.3,0.0538,0.1898,264.86,0.1869,1.7224,1,0,58.15,8.2,15.63
52.54,0.1488,3.84,271.75,0.2565,0.39,230.64,0.2525,1.6309,0,1,3.33,40.58,13.72
590.22,2.4714,45.12,66.48,0.1399,0.1958,371.17,0.1433,1.0025,0,1,60.69,12.97,9.37
337.04,3.2399,45.72,47.04,0.146,0.1949,377.37,0.2779,1.2147,1,0,50.58,12.6,15.27
100.96,0.7487,11.27,42.19,0.1866,0.1431,476.02,0.7077,2.4791,3,1,11.9,11.88,46.84
341.28,1.5652,25.23,62.15,0.0652,0.2058,255.59,0.2989,1.3355,1,0,34.93,8.46,11.36
811.53,1.5946,36.86,75.25,0.1584,0.1638,579.31,1.0944,1.8983,0,0,66.09,12.54,50.2
59.5,0.4794,6.6,93.45,0.1512,0.2456,637.11,0.7052,2.8907,3,1,6.51,17.85,61.02
37.24,0.1756,3.07,74.72,0.1235,0.295,901.13,1.1209,2.0452,3,1,2.37,18.39,68.96
468.64,2.3526,21.38,856.29,0.3732,0.3012,299.98,0.1194,1.5391,2,0,46.04,64.73,13.43
5.73,0.4803,5.05,524.63,0.369,0.3835,260.74,0.2474,1.0054,2,1,3.75,57.16,5.75
100.35,0.8359,13.29,617.81,0.2032,0.3931,220.42,0.1217,1.6966,2,1,12.97,50.2,11.86
11.62,0.133,5.4,787.64,0.224,0.4202,267.81,0.2399,1.3463,2,1,1.77,59.65,11.08
265.14,2.66,48.61,75.55,0.1265,0.2868,205.76,0.2498,1.0127,0,0,43.7,18.11,3.15
18.68,0.3423,7.32,78.57,0.1669,0.245,540.78,1.4739,2.7737,0,1,3.57,18.3,68.18
708.23,3.0569,49.52,64.58,0.0716,0.1664,355.31,0.2786,1.3336,1,1,72.4,6.51,15.96
51.88,0.5318,12.66,701.56,0.446,0.4684,292.84,0.1977,1.2667,2,1,8.11,74.23,10.39
727.05,3.9013,56.71,137.29,0.0531,0.2144,239.36,0.2987,1.2168,0,1,80.63,11.01,8.77
19.59,0.0478,6.05,400.16,0.3423,0.3432,294.41,0.1295,1.1484,2,0,1.44,48.19,7.47
269.37,0.459,22.1,934.59,0.2791,0.412,200.36,0.288,1.7586,2,1,23.17,68.32,14.75
41.54,0.2478,4.29,54.73,0.1205,0.1602,610.42,0.7139,2.2763,3,1,3.41,9.01,50.63
75.09,0.5041,11.21,886.17,0.3621,0.412,248.23,0.1848,1.2757,2,1,8.9,72.04,8.06
29.06,0.1372,4.62,674.95,0.3686,0.3577,231.67,0.2214,1.0376,0,1,2.1,61.16,4.32
48.77,0.0409,6.94,732.36,0.2884,0.3497,330.03,0.1214,1.4597,2,0,3.35,57.46,13.78
16.61,0.1515,4.32,1202.31,0.4931,0.3895,256.22,0.2269,1.5691,2,1,1.57,91.22,13.61
96.81,0.8442,6.9,390.84,0.4736,0.3966,234.03,0.207,1.696,2,1,10.98,59.93,14.05
39.7,0.253,1.75,285.8,0.3977,0.3251,330.31,0.2343,1.2597,2,0,2.68,46.47,12.81
41.16,0.1084,5.93,780.31,0.3964,0.4167,237.13,0.1584,1.0858,2,1,3.02,70.65,4.19
39.38,0.3872,1.18,108.02,0.0566,0.2564,704.22,0.9241,2.5915,3,1,3.46,12.77,63.8
38.29,0.2685,6.95,743.64,0.4634,0.3969,290.95,0.2611,1.7078,2,1,4.1,72.5,18.04
22.6,0.0425,1.34,519.82,0.4277,0.3835,347.48,0.2428,1.5786,2,1,0.41,60.89,18.6
27.35,0.3954,1.52,120.92,0.1462,0.2161,1101.12,0.8403,2.0364,0,1,2.8,16.7,73.77
35.55,0.4917,2.24,856.6,0.4479,0.3352,252.41,0.1888,1.6813,2,0,3.93,71.85,14.43
9.39,0.1038,3.03,126.58,0.1908,0.2985,478.19,0.8181,2.2186,3,1,0.92,25.04,45.01
108.91,0.4614,5.07,1010.61,0.3477,0.4817,375.72,0.2523,1.6348,2,1,8.88,80.1,21.03
396.45,3.0052,37.88,115.37,0.0669,0.1626,249.25,0.1626,1.1602,1,0,50.43,7.87,5.98
485.22,3.2986,43.71,135.69,0.196,0.2393,349.22,0.1655,1.0361,1,0,59.07,22.03,9.17
70.44,0.1753,5.05,384.25,0.3912,0.4861,226.94,0.1878,1.2377,2,1,4.89,59.79,6.48
298.45,0.5625,16.16,908.3,0.2839,0.3545,372.71,0.253,1.5374,0,1,23.8,64.06,19.43
8.98,0.3607,1.59,285.17,0.489,0.4977,255.43,0.1684,1.008,2,1,2.16,63.32,4.11
250.93,1.8915,13.04,844.08,0.2429,0.4619,251.19,0.237,1.4745,2,1,28.09,65.63,12.12
759.37,3.2194,15.24,76.96,0.141,0.1906,607.91,1.4811,2.0904,3,1,66.59,13.12,61.41
89.44,0.6802,10.71,421.66,0.269,0.4584,263.95,0.2947,1.3491,2,1,10.65,51.31,11.91
84.9,0.6134,11.15,957.03,0.3956,0.4318,363.51,0.1843,1.309,2,1,10.11,78.17,14.32
662.82,3.953,57.05,57.83,0.1498,0.2078,365.47,0.2977,1.4987,1,1,77.26,14.06,19.28
272.97,1.1979,15.94,50.67,0.1474,0.2736,606.17,0.7899,1.8592,3,0,26.05,17.74,45.52
278.89,0.9939,24.67,74.75,0.1755,0.1513,642.12,0.9493,2.3322,3,1,27.67,12.88,57.26
420.2,1.8563,66.95,67.22,0.1781,0.2229,309.35,0.179,1.7671,1,0,53.24,17.24,18.38
65.75,0.8645,3.65,907.23,0.2433,0.4334,239.86,0.2062,1.5055,2,1,8.35,66.25,11.47
44.3,0.2894,5.11,1107.51,0.4936,0.3098,327.37,0.2235,1.2953,2,0,4.05,82.72,13.0
539.99,4.2827,61.51,131.88,0.1454,0.1622,213.73,0.1439,1.1325,0,1,73.29,13.69,3.46
50.32,0.3586,6.24,451.02,0.21,0.4342,380.19,0.2861,1.4644,0,1,5.15,46.97,19.3
360.65,2.7734,51.54,134.22,0.0789,0.1716,335.54,0.1139,1.2725,1,0,50.83,9.93,11.11
60.43,0.5544,10.14,40.99,0.1196,0.2927,712.01,1.3192,2.7275,3,1,8.03,16.72,73.28
25.52,0.2732,4.44,127.45,0.1497,0.2124,683.45,0.7877,1.8898,3,0,2.66,16.95,49.8
102.94,0.2881,8.88,501.07,0.2768,0.3843,369.17,0.2375,1.6973,0,1,8.57,50.18,21.37
67.57,0.5977,3.42,751.63,0.2245,0.388,308.06,0.1466,1.1034,2,1,6.79,56.32,7.79
41.77,0.3293,4.04,693.75,0.3372,0.4322,396.35,0.216,1.3259,2,1,3.84,64.42,16.78
477.36,3.7482,36.47,48.96,0.077,0.1475,225.91,0.1812,1.2613,1,0,59.24,5.1,6.67
24.43,0.0802,4.87,102.52,0.179,0.1969,939.22,0.9618,2.5587,3,1,1.56,17.0,75.73
569.97,1.7241,27.46,761.79,0.4364,0.3011,256.49,0.2974,1.6261,0,0,49.97,65.4,15.74
29.76,0.4861,10.14,944.33,0.2184,0.486,386.26,0.1793,1.3341,2,1,5.82,69.26,15.74
44.16,0.0974,1.56,134.04,0.0891,0.2707,697.06,1.3574,2.7231,3,1,2.01,16.8,73.15
635.84,3.2425,57.56,120.49,0.0967,0.278,229.26,0.1099,1.4023,1,1,71.56,17.26,7.67
654.72,3.914,33.34,52.42,0.123,0.2448,209.94,0.208,1.3658,0,1,69.77,14.38,7.91
8.36,0.2778,3.34,878.36,0.3386,0.4691,236.21,0.1558,1.4433,2,1,2.05,73.75,9.46
488.8,2.0477,45.15,77.38,0.0821,0.1114,312.66,0.2943,1.6186,1,0,52.19,4.25,18.38
463.07,2.2818,56.39,49.41,0.1882,0.1823,227.18,0.2127,1.5439,0,0,55.29,14.71,11.53
49.08,0.0505,1.12,619.88,0.2603,0.3362,202.13,0.2533,1.1087,2,0,2.01,50.53,4.47
24.27,0.3249,2.52,137.78,0.0614,0.201,716.57,0.9453,2.1,0,1,2.35,10.74,57.42
353.9,4.5237,60.84,129.57,0.1196,0.1452,369.61,0.2228,1.3852,1,0,63.59,10.82,16.45
199.49,0.423,8.36,640.73,0.305,0.44,281.42,0.1762,1.3728,0,1,14.91,60.78,11.02
41.4,0.5018,6.82,66.67,0.195,0.132,640.2,1.2592,2.1035,0,1,5.65,12.67,59.26
53.89,0.7301,6.86,641.14,0.2397,0.3098,275.74,0.2316,1.22,2,0,7.76,48.3,9.44
86.79,0.4579,8.3,46.56,0.1102,0.253,792.43,1.2621,2.9313,3,1,8.48,13.82,79.34
69.71,0.5002,9.17,226.14,0.47,0.4991,259.45,0.1251,1.0151,2,1,7.97,59.92,3.65
38.97,0.202,5.21,1168.98,0.4336,0.4822,263.9,0.1632,1.2899,2,1,3.25,91.8,8.67
226.26,0.7865,11.38,133.64,0.0528,0.1876,675.27,0.9573,1.9586,3,0,19.53,9.17,53.45
50.87,0.1019,3.26,422.15,0.4087,0.396,318.71,0.2297,1.4469,2,1,2.79,56.74,14.96
44.26,0.2444,2.21,300.84,0.3496,0.3643,380.02,0.1073,1.2593,2,1,2.95,46.27,13.02
12.61,0.3988,5.03,85.61,0.1622,0.2038,885.79,0.7486,2.5398,3,1,3.26,15.68,68.97
892.29,3.1485,33.39,1074.96,0.4018,0.3885,296.95,0.2844,1.1571,2,1,77.86,80.3,10.5
33.49,0.1422,2.75,112.6,0.1846,0.2774,609.62,0.8293,2.8783,3,1,1.86,22.78,61.68
29.1,0.4804,2.9,114.46,0.1129,0.1972,550.54,1.1162,2.4346,3,1,3.67,13.06,57.19
308.93,3.0252,31.28,126.82,0.1454,0.1803,395.81,0.1392,1.2631,1,0,43.51,14.63,14.44
1320.29,6.7251,44.47,116.97,0.1607,0.2571,299.6,0.1074,1.1071,1,1,92.13,20.09,6.72
233.19,0.8416,21.99,267.78,0.4246,0.3327,245.51,0.1002,1.2505,2,0,23.3,48.06,6.04
20.26,0.0103,1.41,95.3,0.0928,0.1386,802.35,0.7859,2.7197,3,1,0.08,7.34,68.16
107.65,0.5352,20.72,86.97,0.1674,0.2493,562.96,0.9494,2.5654,0,1,13.72,18.92,56.8
44.65,0.0367,6.74,541.51,0.4124,0.3205,225.55,0.233,1.3597,0,0,3.02,56.75,9.05
6.29,0.3237,3.22,591.11,0.4654,0.4754,230.81,0.1487,1.1024,2,1,2.29,71.82,3.95
68.97,0.7163,8.48,276.04,0.2149,0.3597,326.47,0.1716,1.0493,2,1,9.03,36.08,8.34
388.18,1.056,29.83,488.96,0.3134,0.3725,345.49,0.1009,1.624,2,1,35.95,51.43,16.65
235.21,3.3218,19.45,75.1,0.0545,0.1525,359.61,0.2851,1.3304,0,0,37.58,4.9,16.24
27.24,0.4842,5.86,44.66,0.0996,0.2127,411.49,1.1194,2.5587,0,1,4.43,10.53,52.16
50.55,0.1041,4.94,76.78,0.1259,0.2242,533.6,1.2018,2.273,0,1,3.26,14.2,55.45
314.12,1.623,46.1,93.39,0.1783,0.2544,290.52,0.1619,1.7816,1,0,39.64,20.21,17.36
542.71,2.3524,28.59,45.58,0.1778,0.1682,388.69,0.1945,1.6744,0,1,52.46,12.99,21.24
754.81,4.6621,78.76,84.88,0.1934,0.1364,393.9,0.1467,1.4056,1,1,91.2,13.52,16.61
724.85,3.1781,33.63,117.09,0.1259,0.2628,244.12,0.1014,1.2246,0,1,69.57,18.13,5.6
46.27,0.1693,3.33,247.89,0.3285,0.4969,398.89,0.2547,1.2391,0,1,2.94,51.17,16.29
41.15,0.5131,14.07,251.44,0.2827,0.3604,356.54,0.1248,1.1399,2,1,7.77,39.72,10.37
69.39,0.485,10.02,117.2,0.1066,0.1321,672.47,1.3114,2.921,3,1,8.11,8.67,74.07
111.18,0.4824,12.64,65.58,0.154,0.181,684.17,0.8214,2.0207,3,1,11.3,12.96,52.4
577.18,1.0374,40.38,116.31,0.0992,0.1593,242.68,0.2521,1.7862,1,1,49.97,9.85,16.64
565.89,3.8013,19.49,309.53,0.214,0.4321,229.77,0.2117,1.3442,0,1,59.92,41.8,8.65
14.32,0.3546,1.84,1023.86,0.4516,0.3017,369.57,0.1103,1.3587,0,0,2.13,76.27,14.04
580.83,1.0183,51.68,134.13,0.1101,0.198,340.09,0.2761,1.6028,1,1,53.29,13.66,19.19
90.18,0.7134,8.09,854.66,0.3917,0.4238,332.5,0.2751,1.2923,2,1,10.15,73.57,14.14
94.48,0.275,11.84,68.81,0.1389,0.2277,619.0,0.8969,2.4914,0,1,8.84,14.99,57.55
45.96,0.1988,6.45,72.79,0.1136,0.2311,577.5,1.3845,2.398,3,1,3.99,13.66,62.78
25.43,0.2964,2.84,41.89,0.0651,0.1992,892.83,1.2589,2.6447,3,1,2.34,7.28,80.01
23.33,0.9581,12.81,868.04,0.2302,0.3438,284.84,0.2163,1.6444,0,0,9.03,58.3,15.98
399.27,2.3436,28.38,467.45,0.3654,0.4978,283.74,0.1852,1.0475,2,1,43.91,61.92,6.42
20.8,0.972,12.89,101.56,0.1746,0.2621,873.3,0.7789,2.9584,3,1,8.99,20.75,75.16
620.47,1.3595,34.97,113.35,0.1617,0.2292,384.26,0.2056,1.5813,0,1,52.9,18.27,19.82
42.65,0.363,1.33,96.84,0.1912,0.1078,676.7,0.793,2.3751,3,1,3.51,12.03,56.84
517.64,4.4727,48.59,85.64,0.1332,0.2963,231.35,0.2322,1.5874,1,1,69.42,19.53,12.74
733.74,4.4295,67.12,40.81,0.1737,0.1937,351.75,0.1061,1.047,0,1,87.17,14.13,8.4
286.26,3.4083,50.96,86.5,0.0921,0.2621,241.35,0.1523,1.33,1,0,50.1,14.68,7.95
11.64,0.4886,7.39,827.18,0.2319,0.3085,323.14,0.1068,1.1465,0,0,4.47,54.68,8.48
69.34,0.059,10.93,857.67,0.2482,0.3117,371.54,0.1889,1.0763,2,0,5.81,57.11,11.31
111.98,0.1705,11.97,515.3,0.2442,0.3424,226.96,0.1815,1.1363,2,0,9.28,45.92,4.85
225.49,1.577,39.86,108.12,0.0618,0.2789,277.05,0.1308,1.5411,1,0,32.37,14.52,12.52
118.5,0.6315,4.61,635.62,0.4075,0.4754,319.73,0.1831,1.5057,2,1,10.33,69.63,15.06
42.21,0.2461,7.94,80.48,0.066,0.2643,607.98,0.7135,1.9918,3,0,4.48,12.85,46.23
28.3,0.6901,9.98,69.13,0.1668,0.2552,915.42,1.2349,2.0965,3,1,6.91,18.58,72.48
89.54,0.4356,14.45,530.36,0.4956,0.3081,282.02,0.1303,1.581,0,0,10.26,61.1,13.36
628.22,1.9264,29.25,137.43,0.1215,0.1028,309.22,0.2461,1.4332,1,1,55.12,8.6,14.57
193.77,1.7567,16.03,56.57,0.106,0.2977,1169.29,0.7354,2.1312,3,1,24.77,16.71,73.31
29.24,0.2368,7.68,53.84,0.1169,0.2312,606.75,0.8869,2.2127,3,1,3.59,13.18,52.58
8.5,0.2512,2.12,956.12,0.4048,0.4642,386.39,0.2424,1.3163,0,1,1.54,80.77,16.61
28.17,0.2993,4.47,788.17,0.4372,0.3728,202.98,0.1699,1.0935,0,1,2.98,70.92,2.8
41.06,0.3779,1.49,66.51,0.1243,0.2693,630.99,0.9019,2.6781,0,1,3.51,16.53,61.04
213.99,1.332,12.42,112.72,0.166,0.2841,987.97,0.9062,2.1723,3,1,22.38,21.97,71.38
454.43,2.5064,32.17,117.13,0.0553,0.2075,675.27,1.295,2.5227,3,1,49.21,9.96,67.94
109.04,0.053,6.39,93.83,0.0767,0.2816,978.98,1.0607,2.4704,0,1,6.81,15.15,78.16
475.71,1.5703,63.58,129.38,0.1819,0.2927,363.81,0.1011,1.572,1,0,53.82,24.19,16.79
46.31,0.1207,1.7,78.45,0.1877,0.2091,520.66,1.0786,2.7496,3,1,2.27,17.44,59.75
10.24,0.3413,3.5,78.76,0.142,0.1112,695.78,1.0411,2.9274,3,1,2.48,8.29,70.51
237.46,1.3362,34.7,76.01,0.1147,0.2366,265.99,0.2746,1.6466,1,0,30.15,14.2,16.12
34.05,0.2745,4.28,510.67,0.3773,0.4986,213.72,0.1377,1.6198,0,1,3.12,64.38,10.66
39.39,0.2157,1.06,840.79,0.2995,0.4697,328.62,0.1607,1.1578,0,1,2.43,69.77,9.88
566.02,4.1016,32.73,95.8,0.0678,0.2575,274.19,0.2023,1.426,1,1,65.51,13.12,11.93
380.05,2.736,27.35,76.38,0.1885,0.1665,810.56,1.0821,2.2045,3,1,44.84,14.75,66.13
691.77,2.0768,51.82,83.1,0.168,0.1943,366.15,0.1862,1.1241,1,1,66.21,15.38,11.71
356.85,3.3657,49.67,121.46,0.1557,0.2232,353.92,0.2323,1.2747,0,0,53.63,17.8,14.18
499.05,2.9021,34.56,122.77,0.0869,0.2157,301.14,0.1929,1.0169,1,0,54.89,12.8,6.97
794.49,2.9046,63.73,134.69,0.1448,0.2255,355.06,0.1981,1.6889,1,1,80.62,17.71,19.84
54.08,0.0352,4.69,50.74,0.0801,0.28,592.16,1.0335,2.6091,0,1,2.98,13.66,60.41
19.4,0.1149,6.73,307.98,0.349,0.3763,201.19,0.193,1.0595,2,1,2.04,47.25,2.61
775.18,2.6889,71.14,78.91,0.1443,0.1104,200.83,0.1451,1.0309,1,1,80.31,8.4,1.31
69.87,0.852,8.21,139.05,0.1425,0.198,689.43,1.162,2.4202,3,1,9.82,16.01,64.74
57.39,0.0408,2.52,857.62,0.2632,0.3859,303.76,0.1344,1.3814,2,1,2.59,62.74,11.52
210.66,2.0052,48.27,62.14,0.18,0.2155,238.03,0.2085,1.1861,0,0,36.47,16.72,6.63
392.74,3.3031,62.09,52.32,0.0915,0.1535,385.85,0.132,1.4439,1,0,58.91,6.57,16.52
254.76,0.8636,22.76,257.6,0.3446,0.3783,212.34,0.1453,1.3898,2,1,24.92,45.19,7.27
51.13,0.4022,2.84,81.7,0.1178,0.1777,546.28,0.9348,1.9699,0,0,4.48,10.94,46.77
296.21,3.9797,51.19,133.54,0.1385,0.2388,398.73,0.1655,1.1927,1,0,54.18,18.08,14.0
508.09,2.3854,41.44,52.37,0.1144,0.278,318.14,0.2119,1.537,1,1,54.29,15.88,15.96
663.32,2.4543,17.64,67.79,0.1835,0.21,782.09,1.2623,2.5369,3,1,57.04,16.82,72.91
27.2,0.0355,3.32,1019.16,0.3614,0.3338,244.21,0.132,1.3543,2,0,1.01,72.09,8.1
280.78,2.6107,41.61,63.41,0.136,0.2231,217.24,0.2315,1.6906,1,0,42.32,14.3,13.57
67.51,0.4167,14.6,109.72,0.0625,0.2726,710.65,1.0337,2.8533,3,1,8.89,14.24,70.01
1406.08,4.2091,35.85,98.58,0.0788,0.2797,270.92,0.2237,1.6812,1,1,84.93,15.35,15.97
25.5,0.1855,7.99,78.38,0.0872,0.2246,820.97,0.7286,2.4316,3,1,3.15,11.71,63.75
42.16,0.2075,6.86,648.6,0.3488,0.414,387.81,0.2296,1.4068,0,1,3.94,62.37,17.81
176.13,1.9148,9.03,508.39,0.2702,0.4655,365.14,0.1498,1.3522,2,1,22.68,55.09,14.43
103.02,0.6808,7.06,133.55,0.1868,0.1419,871.3,1.4743,2.8678,3,1,10.41,15.25,86.12
400.97,2.3646,51.55,71.9,0.133,0.1857,388.53,0.2709,1.745,1,0,50.75,12.09,23.65
625.09,3.8647,28.94,59.2,0.162,0.1166,289.29,0.1301,1.3758,0,1,66.48,9.22,10.64
9.86,0.1644,7.52,243.61,0.3983,0.4462,299.45,0.1008,1.5333,2,1,2.56,52.49,12.99
41.87,0.2196,5.96,343.59,0.3775,0.383,277.18,0.1255,1.3049,2,1,3.74,50.91,8.89
19.68,0.2847,3.75,57.13,0.0609,0.2116,924.43,0.8297,2.3651,3,1,2.21,8.34,69.73
31.6,0.3671,4.09,73.86,0.094,0.1423,572.24,0.7293,2.0237,3,1,3.48,6.85,45.2
796.56,2.7084,67.75,109.81,0.1585,0.1276,201.69,0.1629,1.2468,1,1,80.72,11.58,4.91
36.37,0.1353,1.76,79.25,0.0831,0.1988,824.67,0.7952,2.9486,3,1,1.77,9.85,72.88
6.48,0.0569,5.25,322.0,0.4778,0.3471,297.54,0.2914,1.5111,2,0,1.27,54.54,15.96
42.01,0.1295,13.33,1210.32,0.4373,0.414,373.83,0.2254,1.5595,2,1,5.31,89.33,19.32
102.94,1.9469,24.25,741.9,0.4398,0.4222,369.24,0.1795,1.7913,0,1,22.92,72.45,21.75
37.6,0.3682,3.52,939.39,0.4942,0.4158,331.97,0.2701,1.5381,0,1,3.68,83.08,17.71
754.75,3.0115,36.95,920.84,0.2667,0.3378,374.94,0.1625,1.6778,2,0,71.28,62.34,20.03
337.76,3.1041,37.19,119.55,0.1235,0.1539,667.98,0.9754,2.4937,3,1,47.37,11.25,61.44
24.9,0.3773,7.05,1102.52,0.4589,0.3444,376.2,0.2621,1.5875,2,0,3.99,82.38,20.52
27.49,0.111,3.82,47.6,0.1543,0.1505,840.54,1.0948,2.4866,3,1,1.63,10.39,72.09
763.38,3.0843,60.45,139.93,0.1416,0.1386,299.77,0.2359,1.1109,1,1,78.93,12.27,9.08
343.47,2.1775,27.0,100.0,0.0937,0.239,618.22,1.0844,1.9259,3,0,39.24,13.85,52.38
692.34,2.6885,31.47,139.83,0.0537,0.2046,331.5,0.2006,1.4069,1,1,64.1,10.53,14.47
475.97,1.3054,55.5,80.9,0.1502,0.1375,356.37,0.239,1.2801,1,0,49.94,10.56,14.5
115.04,0.6669,6.33,93.15,0.1441,0.228,467.92,0.9703,2.313,0,1,10.83,16.27,48.63
430.65,1.9851,32.74,56.71,0.0638,0.2234,331.04,0.2997,1.7934,1,0,44.85,9.26,22.02
11.74,0.3789,3.54,132.64,0.1005,0.2432,798.62,1.4737,2.6305,3,1,2.71,15.79,78.92
1024.58,6.4596,60.39,71.0,0.0823,0.2273,329.44,0.1663,1.5948,1,1,96.68,11.27,16.58
502.32,1.0754,16.24,405.66,0.2733,0.3593,328.15,0.2394,1.2713,2,1,38.89,44.81,12.97
522.78,1.9197,34.38,122.35,0.1627,0.1062,216.05,0.2856,1.2892,0,1,50.34,10.99,8.45
633.07,3.9549,54.07,57.25,0.1053,0.2821,293.35,0.2044,1.6566,1,1,74.67,15.71,16.38
1517.17,7.0917,97.9,76.56,0.0886,0.1406,347.79,0.2281,1.4611,1,1,100.0,6.48,16.59
6.48,0.2484,3.77,436.1,0.2188,0.4549,326.32,0.2268,1.253,0,1,2.0,48.29,12.38
333.86,1.9954,19.92,1228.88,0.4423,0.4902,273.62,0.1996,1.1918,2,1,35.55,95.12,8.34
492.01,1.9172,27.91,99.19,0.155,0.2911,313.56,0.2183,1.3315,1,0,46.67,21.16,12.76
81.84,0.5845,8.55,49.58,0.1695,0.135,675.96,0.7478,2.2267,3,1,9.02,10.51,53.77
697.93,1.9346,18.38,507.35,0.2042,0.4897,252.55,0.2267,1.7816,0,1,56.17,52.16,16.61
59.98,0.387,3.79,122.76,0.0756,0.1061,687.94,1.1921,2.8927,3,1,5.19,5.19,72.29
36.52,0.2848,6.47,393.86,0.2315,0.4709,330.42,0.1067,1.5786,2,1,3.96,48.55,15.32
29.48,0.17,5.17,60.37,0.0863,0.1511,666.81,1.4258,2.4638,3,1,2.48,6.38,68.97
255.89,3.5665,47.75,41.27,0.1746,0.2072,324.82,0.2127,1.3123,0,0,48.35,15.05,12.94
23.64,0.2357,13.52,671.71,0.3307,0.3983,389.79,0.1914,1.6372,0,1,4.92,61.05,20.68
54.58,0.5232,4.53,428.67,0.3434,0.4962,310.04,0.2627,1.7349,2,1,5.9,58.9,19.43
38.75,0.0475,3.01,657.47,0.3577,0.3224,342.54,0.1357,1.6799,2,0,1.68,57.57,17.96
678.52,3.1203,40.15,52.26,0.0527,0.1175,213.62,0.1329,1.7231,0,1,68.36,1.73,12.12
